COUNTRY,INDICATOR,FREQUENCY,time,value,date
MYS,MMRT_RT_PT_A_PT,M,2025-M04,3,2025-04-01
MYS,MMRT_RT_PT_A_PT,M,2025-M05,3,2025-05-01
MYS,MMRT_RT_PT_A_PT,M,2025-M06,3,2025-06-01
MYS,MMRT_RT_PT_A_PT,M,2025-M07,2.82,2025-07-01
MYS,MMRT_RT_PT_A_PT,M,2025-M08,2.75,2025-08-01
MYS,MMRT_RT_PT_A_PT,M,2025-M09,2.75,2025-09-01
MYS,MMRT_RT_PT_A_PT,M,2025-M10,2.75,2025-10-01
MYS,MMRT_RT_PT_A_PT,M,2025-M11,2.75,2025-11-01
MYS,MMRT_RT_PT_A_PT,M,2025-M12,2.77,2025-12-01
MYS,MMRT_RT_PT_A_PT,M,2026-M01,2.75,2026-01-01
MYS,MMRT_RT_PT_A_PT,M,2026-M02,2.79,2026-02-01
MYS,MMRT_RT_PT_A_PT,M,2026-M03,2.78,2026-03-01
MYS,MMRT_RT_PT_A_PT,M,2026-M04,2.75,2026-04-01
NER,MMRT_RT_PT_A_PT,M,2015-M01,4.44027368665198,2015-01-01
NER,MMRT_RT_PT_A_PT,M,2015-M02,4.24103564981949,2015-02-01
NER,MMRT_RT_PT_A_PT,M,2015-M03,4.22456137097883,2015-03-01
NER,MMRT_RT_PT_A_PT,M,2015-M04,4.56025061989824,2015-04-01
NER,MMRT_RT_PT_A_PT,M,2015-M05,4.56988651757189,2015-05-01
NER,MMRT_RT_PT_A_PT,M,2015-M06,4.61156520345592,2015-06-01
NER,MMRT_RT_PT_A_PT,M,2015-M07,4.55284647870461,2015-07-01
NER,MMRT_RT_PT_A_PT,M,2015-M08,4.25082575172724,2015-08-01
NER,MMRT_RT_PT_A_PT,M,2015-M09,4.22521010065675,2015-09-01
NER,MMRT_RT_PT_A_PT,M,2015-M10,4.1111081916588,2015-10-01
NER,MMRT_RT_PT_A_PT,M,2015-M11,4.08307590577902,2015-11-01
NER,MMRT_RT_PT_A_PT,M,2015-M12,4.05647286075204,2015-12-01
NER,MMRT_RT_PT_A_PT,M,2016-M01,4.13310868683579,2016-01-01
NER,MMRT_RT_PT_A_PT,M,2016-M02,4.30199349808761,2016-02-01
NER,MMRT_RT_PT_A_PT,M,2016-M03,4.61837233670975,2016-03-01
NER,MMRT_RT_PT_A_PT,M,2016-M04,4.50312024459488,2016-04-01
NER,MMRT_RT_PT_A_PT,M,2016-M05,4.57035148799119,2016-05-01
NER,MMRT_RT_PT_A_PT,M,2016-M06,4.70070920788128,2016-06-01
NER,MMRT_RT_PT_A_PT,M,2016-M07,4.86359395101777,2016-07-01
NER,MMRT_RT_PT_A_PT,M,2016-M08,4.65533287700392,2016-08-01
NER,MMRT_RT_PT_A_PT,M,2016-M09,4.63590696622347,2016-09-01
NER,MMRT_RT_PT_A_PT,M,2016-M10,4.77859973577878,2016-10-01
NER,MMRT_RT_PT_A_PT,M,2016-M11,4.65414770824716,2016-11-01
NER,MMRT_RT_PT_A_PT,M,2016-M12,4.871230859805,2016-12-01
NER,MMRT_RT_PT_A_PT,M,2017-M01,5.00741297305924,2017-01-01
NER,MMRT_RT_PT_A_PT,M,2017-M02,5.17474073065577,2017-02-01
NOR,MMRT_RT_PT_A_PT,M,2015-M01,1.39,2015-01-01
NOR,MMRT_RT_PT_A_PT,M,2015-M02,1.38,2015-02-01
NOR,MMRT_RT_PT_A_PT,M,2015-M03,1.38,2015-03-01
NOR,MMRT_RT_PT_A_PT,M,2015-M04,1.47,2015-04-01
NOR,MMRT_RT_PT_A_PT,M,2015-M05,1.49,2015-05-01
NOR,MMRT_RT_PT_A_PT,M,2015-M06,1.35,2015-06-01
NOR,MMRT_RT_PT_A_PT,M,2015-M07,1.27,2015-07-01
NOR,MMRT_RT_PT_A_PT,M,2015-M08,1.2,2015-08-01
NOR,MMRT_RT_PT_A_PT,M,2015-M09,1.16,2015-09-01
NOR,MMRT_RT_PT_A_PT,M,2015-M10,1.11,2015-10-01
NOR,MMRT_RT_PT_A_PT,M,2015-M11,1.15,2015-11-01
NOR,MMRT_RT_PT_A_PT,M,2015-M12,1.14,2015-12-01
NOR,MMRT_RT_PT_A_PT,M,2016-M01,1.16,2016-01-01
NOR,MMRT_RT_PT_A_PT,M,2016-M02,1.09,2016-02-01
NOR,MMRT_RT_PT_A_PT,M,2016-M03,1.02,2016-03-01
NOR,MMRT_RT_PT_A_PT,M,2016-M04,0.98,2016-04-01
NOR,MMRT_RT_PT_A_PT,M,2016-M05,0.98,2016-05-01
NOR,MMRT_RT_PT_A_PT,M,2016-M06,1.02,2016-06-01
NOR,MMRT_RT_PT_A_PT,M,2016-M07,1.01,2016-07-01
NOR,MMRT_RT_PT_A_PT,M,2016-M08,1.08,2016-08-01
NOR,MMRT_RT_PT_A_PT,M,2016-M09,1.09,2016-09-01
NOR,MMRT_RT_PT_A_PT,M,2016-M10,1.11,2016-10-01
NOR,MMRT_RT_PT_A_PT,M,2016-M11,1.1,2016-11-01
NOR,MMRT_RT_PT_A_PT,M,2016-M12,1.16,2016-12-01
NOR,MMRT_RT_PT_A_PT,M,2017-M01,1.09,2017-01-01
NOR,MMRT_RT_PT_A_PT,M,2017-M02,1.04,2017-02-01
NOR,MMRT_RT_PT_A_PT,M,2017-M03,0.98,2017-03-01
NOR,MMRT_RT_PT_A_PT,M,2017-M04,0.99,2017-04-01
NOR,MMRT_RT_PT_A_PT,M,2017-M05,0.92,2017-05-01
NOR,MMRT_RT_PT_A_PT,M,2017-M06,0.88,2017-06-01
NOR,MMRT_RT_PT_A_PT,M,2017-M07,0.85,2017-07-01
NOR,MMRT_RT_PT_A_PT,M,2017-M08,0.81,2017-08-01
NOR,MMRT_RT_PT_A_PT,M,2017-M09,0.81,2017-09-01
NOR,MMRT_RT_PT_A_PT,M,2017-M10,0.84,2017-10-01
NOR,MMRT_RT_PT_A_PT,M,2017-M11,0.79,2017-11-01
NOR,MMRT_RT_PT_A_PT,M,2017-M12,0.84,2017-12-01
NOR,MMRT_RT_PT_A_PT,M,2018-M01,0.85,2018-01-01
NOR,MMRT_RT_PT_A_PT,M,2018-M02,0.94,2018-02-01
NOR,MMRT_RT_PT_A_PT,M,2018-M03,1.09,2018-03-01
NOR,MMRT_RT_PT_A_PT,M,2018-M04,1.16,2018-04-01
NOR,MMRT_RT_PT_A_PT,M,2018-M05,1.09,2018-05-01
NOR,MMRT_RT_PT_A_PT,M,2018-M06,1.03,2018-06-01
NOR,MMRT_RT_PT_A_PT,M,2018-M07,1.05,2018-07-01
NOR,MMRT_RT_PT_A_PT,M,2018-M08,1.06,2018-08-01
NOR,MMRT_RT_PT_A_PT,M,2018-M09,1.11,2018-09-01
NOR,MMRT_RT_PT_A_PT,M,2018-M10,1.11,2018-10-01
NOR,MMRT_RT_PT_A_PT,M,2018-M11,1.22,2018-11-01
NOR,MMRT_RT_PT_A_PT,M,2018-M12,1.3,2018-12-01
NOR,MMRT_RT_PT_A_PT,M,2019-M01,1.28,2019-01-01
NOR,MMRT_RT_PT_A_PT,M,2019-M02,1.29,2019-02-01
NOR,MMRT_RT_PT_A_PT,M,2019-M03,1.37,2019-03-01
NOR,MMRT_RT_PT_A_PT,M,2019-M04,1.43,2019-04-01
NOR,MMRT_RT_PT_A_PT,M,2019-M05,1.49,2019-05-01
NOR,MMRT_RT_PT_A_PT,M,2019-M06,1.54,2019-06-01
NOR,MMRT_RT_PT_A_PT,M,2019-M07,1.6,2019-07-01
NOR,MMRT_RT_PT_A_PT,M,2019-M08,1.65,2019-08-01
NOR,MMRT_RT_PT_A_PT,M,2019-M09,1.73,2019-09-01
NOR,MMRT_RT_PT_A_PT,M,2019-M10,1.85,2019-10-01
NOR,MMRT_RT_PT_A_PT,M,2019-M11,1.89,2019-11-01
NOR,MMRT_RT_PT_A_PT,M,2019-M12,1.89,2019-12-01
NOR,MMRT_RT_PT_A_PT,M,2020-M01,1.87,2020-01-01
NOR,MMRT_RT_PT_A_PT,M,2020-M02,1.78,2020-02-01
NOR,MMRT_RT_PT_A_PT,M,2020-M03,1.42,2020-03-01
NOR,MMRT_RT_PT_A_PT,M,2020-M04,0.77,2020-04-01
NOR,MMRT_RT_PT_A_PT,M,2020-M05,0.31,2020-05-01
NOR,MMRT_RT_PT_A_PT,M,2020-M06,0.35,2020-06-01
NOR,MMRT_RT_PT_A_PT,M,2020-M07,0.32,2020-07-01
NOR,MMRT_RT_PT_A_PT,M,2020-M08,0.26,2020-08-01
NOR,MMRT_RT_PT_A_PT,M,2020-M09,0.27,2020-09-01
NOR,MMRT_RT_PT_A_PT,M,2020-M10,0.33,2020-10-01
NOR,MMRT_RT_PT_A_PT,M,2020-M11,0.42,2020-11-01
NOR,MMRT_RT_PT_A_PT,M,2020-M12,0.41,2020-12-01
NOR,MMRT_RT_PT_A_PT,M,2021-M01,0.49,2021-01-01
NOR,MMRT_RT_PT_A_PT,M,2021-M02,0.46,2021-02-01
NOR,MMRT_RT_PT_A_PT,M,2021-M03,0.43,2021-03-01
NOR,MMRT_RT_PT_A_PT,M,2021-M04,0.33,2021-04-01
NOR,MMRT_RT_PT_A_PT,M,2021-M05,0.27,2021-05-01
NOR,MMRT_RT_PT_A_PT,M,2021-M06,0.21,2021-06-01
NOR,MMRT_RT_PT_A_PT,M,2021-M07,0.27,2021-07-01
NOR,MMRT_RT_PT_A_PT,M,2021-M08,0.38,2021-08-01
NOR,MMRT_RT_PT_A_PT,M,2021-M09,0.51,2021-09-01
NOR,MMRT_RT_PT_A_PT,M,2021-M10,0.7,2021-10-01
NOR,MMRT_RT_PT_A_PT,M,2021-M11,0.81,2021-11-01
NOR,MMRT_RT_PT_A_PT,M,2021-M12,0.86,2021-12-01
NOR,MMRT_RT_PT_A_PT,M,2022-M01,1.07,2022-01-01
NOR,MMRT_RT_PT_A_PT,M,2022-M02,1.14,2022-02-01
NOR,MMRT_RT_PT_A_PT,M,2022-M03,1.38,2022-03-01
NOR,MMRT_RT_PT_A_PT,M,2022-M04,1.27,2022-04-01
NOR,MMRT_RT_PT_A_PT,M,2022-M05,1.3,2022-05-01
NOR,MMRT_RT_PT_A_PT,M,2022-M06,1.5,2022-06-01
NOR,MMRT_RT_PT_A_PT,M,2022-M07,2.01,2022-07-01
NOR,MMRT_RT_PT_A_PT,M,2022-M08,2.44,2022-08-01
NOR,MMRT_RT_PT_A_PT,M,2022-M09,2.87,2022-09-01
NOR,MMRT_RT_PT_A_PT,M,2022-M10,3.32,2022-10-01
NOR,MMRT_RT_PT_A_PT,M,2022-M11,3.5,2022-11-01
NOR,MMRT_RT_PT_A_PT,M,2022-M12,3.35,2022-12-01
NOR,MMRT_RT_PT_A_PT,M,2023-M01,3.36,2023-01-01
NOR,MMRT_RT_PT_A_PT,M,2023-M02,3.32,2023-02-01
NOR,MMRT_RT_PT_A_PT,M,2023-M03,3.57,2023-03-01
NOR,MMRT_RT_PT_A_PT,M,2023-M04,3.79,2023-04-01
NOR,MMRT_RT_PT_A_PT,M,2023-M05,3.93,2023-05-01
NOR,MMRT_RT_PT_A_PT,M,2023-M06,4.3,2023-06-01
NOR,MMRT_RT_PT_A_PT,M,2023-M07,4.65,2023-07-01
NOR,MMRT_RT_PT_A_PT,M,2023-M08,4.87,2023-08-01
NOR,MMRT_RT_PT_A_PT,M,2023-M09,4.89,2023-09-01
NOR,MMRT_RT_PT_A_PT,M,2023-M10,4.87,2023-10-01
NOR,MMRT_RT_PT_A_PT,M,2023-M11,4.89,2023-11-01
NOR,MMRT_RT_PT_A_PT,M,2023-M12,4.84,2023-12-01
NOR,MMRT_RT_PT_A_PT,M,2024-M01,4.86,2024-01-01
NOR,MMRT_RT_PT_A_PT,M,2024-M02,4.87,2024-02-01
NOR,MMRT_RT_PT_A_PT,M,2024-M03,4.85,2024-03-01
NOR,MMRT_RT_PT_A_PT,M,2024-M04,4.88,2024-04-01
NOR,MMRT_RT_PT_A_PT,M,2024-M05,4.86,2024-05-01
NOR,MMRT_RT_PT_A_PT,M,2024-M06,4.88,2024-06-01
NOR,MMRT_RT_PT_A_PT,M,2024-M07,4.66,2024-07-01
NOR,MMRT_RT_PT_A_PT,M,2024-M08,4.42,2024-08-01
NOR,MMRT_RT_PT_A_PT,M,2024-M09,4.88,2024-09-01
NOR,MMRT_RT_PT_A_PT,M,2024-M10,4.85,2024-10-01
NOR,MMRT_RT_PT_A_PT,M,2024-M11,4.85,2024-11-01
NOR,MMRT_RT_PT_A_PT,M,2024-M12,4.83,2024-12-01
NOR,MMRT_RT_PT_A_PT,M,2025-M01,4.76,2025-01-01
NOR,MMRT_RT_PT_A_PT,M,2025-M02,4.65,2025-02-01
NOR,MMRT_RT_PT_A_PT,M,2025-M03,4.65,2025-03-01
NOR,MMRT_RT_PT_A_PT,M,2025-M04,4.74,2025-04-01
NOR,MMRT_RT_PT_A_PT,M,2025-M05,4.76,2025-05-01
NOR,MMRT_RT_PT_A_PT,M,2025-M06,4.66,2025-06-01
NOR,MMRT_RT_PT_A_PT,M,2025-M07,4.47,2025-07-01
NOR,MMRT_RT_PT_A_PT,M,2025-M08,4.42,2025-08-01
NOR,MMRT_RT_PT_A_PT,M,2025-M09,4.33,2025-09-01
NOR,MMRT_RT_PT_A_PT,M,2025-M10,4.3,2025-10-01
NOR,MMRT_RT_PT_A_PT,M,2025-M11,4.36,2025-11-01
NOR,MMRT_RT_PT_A_PT,M,2025-M12,4.25,2025-12-01
NOR,MMRT_RT_PT_A_PT,M,2026-M01,4.25,2026-01-01
NOR,MMRT_RT_PT_A_PT,M,2026-M02,4.29,2026-02-01
NOR,MMRT_RT_PT_A_PT,M,2026-M03,4.38,2026-03-01
NOR,MMRT_RT_PT_A_PT,M,2026-M04,4.57,2026-04-01
NZL,MMRT_RT_PT_A_PT,M,2015-M01,3.42,2015-01-01
NZL,MMRT_RT_PT_A_PT,M,2015-M02,3.4,2015-02-01
NZL,MMRT_RT_PT_A_PT,M,2015-M03,3.42,2015-03-01
NZL,MMRT_RT_PT_A_PT,M,2015-M04,3.44,2015-04-01
NZL,MMRT_RT_PT_A_PT,M,2015-M05,3.41,2015-05-01
NZL,MMRT_RT_PT_A_PT,M,2015-M06,3.25,2015-06-01
NZL,MMRT_RT_PT_A_PT,M,2015-M07,3.07,2015-07-01
NZL,MMRT_RT_PT_A_PT,M,2015-M08,2.9,2015-08-01
NZL,MMRT_RT_PT_A_PT,M,2015-M09,2.76,2015-09-01
NZL,MMRT_RT_PT_A_PT,M,2015-M10,2.68,2015-10-01
NZL,MMRT_RT_PT_A_PT,M,2015-M11,2.65,2015-11-01
NZL,MMRT_RT_PT_A_PT,M,2015-M12,2.55,2015-12-01
NZL,MMRT_RT_PT_A_PT,M,2016-M01,2.39,2016-01-01
NZL,MMRT_RT_PT_A_PT,M,2016-M02,2.37,2016-02-01
NZL,MMRT_RT_PT_A_PT,M,2016-M03,2.21,2016-03-01
NZL,MMRT_RT_PT_A_PT,M,2016-M04,2.17,2016-04-01
NZL,MMRT_RT_PT_A_PT,M,2016-M05,2.16,2016-05-01
NZL,MMRT_RT_PT_A_PT,M,2016-M06,2.16,2016-06-01
NZL,MMRT_RT_PT_A_PT,M,2016-M07,2.11,2016-07-01
NZL,MMRT_RT_PT_A_PT,M,2016-M08,2.06,2016-08-01
NZL,MMRT_RT_PT_A_PT,M,2016-M09,1.92,2016-09-01
NZL,MMRT_RT_PT_A_PT,M,2016-M10,1.88,2016-10-01
NZL,MMRT_RT_PT_A_PT,M,2016-M11,1.74,2016-11-01
NZL,MMRT_RT_PT_A_PT,M,2016-M12,1.68,2016-12-01
NZL,MMRT_RT_PT_A_PT,M,2017-M01,1.66,2017-01-01
NZL,MMRT_RT_PT_A_PT,M,2017-M02,1.71,2017-02-01
NZL,MMRT_RT_PT_A_PT,M,2017-M03,1.66,2017-03-01
NZL,MMRT_RT_PT_A_PT,M,2017-M04,1.62,2017-04-01
NZL,MMRT_RT_PT_A_PT,M,2017-M05,1.67,2017-05-01
NZL,MMRT_RT_PT_A_PT,M,2017-M06,1.71,2017-06-01
NZL,MMRT_RT_PT_A_PT,M,2017-M07,1.63,2017-07-01
NZL,MMRT_RT_PT_A_PT,M,2017-M08,1.65,2017-08-01
NZL,MMRT_RT_PT_A_PT,M,2017-M09,1.64,2017-09-01
NZL,MMRT_RT_PT_A_PT,M,2017-M10,1.61,2017-10-01
NZL,MMRT_RT_PT_A_PT,M,2017-M11,1.64,2017-11-01
NZL,MMRT_RT_PT_A_PT,M,2017-M12,1.68,2017-12-01
NZL,MMRT_RT_PT_A_PT,M,2018-M01,1.66,2018-01-01
NZL,MMRT_RT_PT_A_PT,M,2018-M02,1.67,2018-02-01
NZL,MMRT_RT_PT_A_PT,M,2018-M03,1.67,2018-03-01
NZL,MMRT_RT_PT_A_PT,M,2018-M04,1.71,2018-04-01
NZL,MMRT_RT_PT_A_PT,M,2018-M05,1.73,2018-05-01
NZL,MMRT_RT_PT_A_PT,M,2018-M06,1.69,2018-06-01
NZL,MMRT_RT_PT_A_PT,M,2018-M07,1.67,2018-07-01
NZL,MMRT_RT_PT_A_PT,M,2018-M08,1.71,2018-08-01
NZL,MMRT_RT_PT_A_PT,M,2018-M09,1.68,2018-09-01
NZL,MMRT_RT_PT_A_PT,M,2018-M10,1.68,2018-10-01
NZL,MMRT_RT_PT_A_PT,M,2018-M11,1.72,2018-11-01
NZL,MMRT_RT_PT_A_PT,M,2018-M12,1.72,2018-12-01
NZL,MMRT_RT_PT_A_PT,M,2019-M01,1.67,2019-01-01
NZL,MMRT_RT_PT_A_PT,M,2019-M02,1.73,2019-02-01
NZL,MMRT_RT_PT_A_PT,M,2019-M03,1.73,2019-03-01
NZL,MMRT_RT_PT_A_PT,M,2019-M04,1.7,2019-04-01
NZL,MMRT_RT_PT_A_PT,M,2019-M05,1.51,2019-05-01
NZL,MMRT_RT_PT_A_PT,M,2019-M06,1.45,2019-06-01
NZL,MMRT_RT_PT_A_PT,M,2019-M07,1.43,2019-07-01
NZL,MMRT_RT_PT_A_PT,M,2019-M08,1.1,2019-08-01
NZL,MMRT_RT_PT_A_PT,M,2019-M09,0.96,2019-09-01
NZL,MMRT_RT_PT_A_PT,M,2019-M10,0.97,2019-10-01
NZL,MMRT_RT_PT_A_PT,M,2019-M11,0.99,2019-11-01
NZL,MMRT_RT_PT_A_PT,M,2019-M12,0.95,2019-12-01
NZL,MMRT_RT_PT_A_PT,M,2020-M01,0.92,2020-01-01
NZL,MMRT_RT_PT_A_PT,M,2020-M02,0.93,2020-02-01
NZL,MMRT_RT_PT_A_PT,M,2020-M03,0.56,2020-03-01
NZL,MMRT_RT_PT_A_PT,M,2020-M04,0.26,2020-04-01
NZL,MMRT_RT_PT_A_PT,M,2020-M05,0.25,2020-05-01
NZL,MMRT_RT_PT_A_PT,M,2020-M06,0.23,2020-06-01
NZL,MMRT_RT_PT_A_PT,M,2020-M07,0.21,2020-07-01
NZL,MMRT_RT_PT_A_PT,M,2020-M08,0.15,2020-08-01
NZL,MMRT_RT_PT_A_PT,M,2020-M09,0.26,2020-09-01
NZL,MMRT_RT_PT_A_PT,M,2020-M10,0.21,2020-10-01
NZL,MMRT_RT_PT_A_PT,M,2020-M11,0.22,2020-11-01
NZL,MMRT_RT_PT_A_PT,M,2020-M12,0.23,2020-12-01
NZL,MMRT_RT_PT_A_PT,M,2021-M01,0.24,2021-01-01
NZL,MMRT_RT_PT_A_PT,M,2021-M02,0.24,2021-02-01
NZL,MMRT_RT_PT_A_PT,M,2021-M03,0.23,2021-03-01
NZL,MMRT_RT_PT_A_PT,M,2021-M04,0.24,2021-04-01
NZL,MMRT_RT_PT_A_PT,M,2021-M05,0.22,2021-05-01
NZL,MMRT_RT_PT_A_PT,M,2021-M06,0.23,2021-06-01
NZL,MMRT_RT_PT_A_PT,M,2021-M07,0.23,2021-07-01
NZL,MMRT_RT_PT_A_PT,M,2021-M08,0.21,2021-08-01
NZL,MMRT_RT_PT_A_PT,M,2021-M09,0.2,2021-09-01
NZL,MMRT_RT_PT_A_PT,M,2021-M10,0.38,2021-10-01
NZL,MMRT_RT_PT_A_PT,M,2021-M11,0.54,2021-11-01
NZL,MMRT_RT_PT_A_PT,M,2021-M12,0.71,2021-12-01
NZL,MMRT_RT_PT_A_PT,M,2022-M01,0.67,2022-01-01
NZL,MMRT_RT_PT_A_PT,M,2022-M02,0.73,2022-02-01
NZL,MMRT_RT_PT_A_PT,M,2022-M03,0.94,2022-03-01
NZL,MMRT_RT_PT_A_PT,M,2022-M04,1.24,2022-04-01
NZL,MMRT_RT_PT_A_PT,M,2022-M05,1.53,2022-05-01
NZL,MMRT_RT_PT_A_PT,M,2022-M06,1.96,2022-06-01
NZL,MMRT_RT_PT_A_PT,M,2022-M07,2.2,2022-07-01
NZL,MMRT_RT_PT_A_PT,M,2022-M08,2.78,2022-08-01
NZL,MMRT_RT_PT_A_PT,M,2022-M09,2.9,2022-09-01
NZL,MMRT_RT_PT_A_PT,M,2022-M10,3.29,2022-10-01
NZL,MMRT_RT_PT_A_PT,M,2022-M11,3.55,2022-11-01
NZL,MMRT_RT_PT_A_PT,M,2022-M12,4.18,2022-12-01
NZL,MMRT_RT_PT_A_PT,M,2023-M01,4.21,2023-01-01
NZL,MMRT_RT_PT_A_PT,M,2023-M02,4.2,2023-02-01
NZL,MMRT_RT_PT_A_PT,M,2023-M03,4.75,2023-03-01
NZL,MMRT_RT_PT_A_PT,M,2023-M04,5.01,2023-04-01
NZL,MMRT_RT_PT_A_PT,M,2023-M05,5.34,2023-05-01
NZL,MMRT_RT_PT_A_PT,M,2023-M06,5.4,2023-06-01
NZL,MMRT_RT_PT_A_PT,M,2023-M07,5.47,2023-07-01
NZL,MMRT_RT_PT_A_PT,M,2023-M08,5.41,2023-08-01
NZL,MMRT_RT_PT_A_PT,M,2023-M09,5.39,2023-09-01
NZL,MMRT_RT_PT_A_PT,M,2023-M10,5.4,2023-10-01
NZL,MMRT_RT_PT_A_PT,M,2023-M11,5.43,2023-11-01
NZL,MMRT_RT_PT_A_PT,M,2023-M12,5.35,2023-12-01
NZL,MMRT_RT_PT_A_PT,M,2024-M01,5.52,2024-01-01
NZL,MMRT_RT_PT_A_PT,M,2024-M02,5.43,2024-02-01
NZL,MMRT_RT_PT_A_PT,M,2024-M03,5.38,2024-03-01
NZL,MMRT_RT_PT_A_PT,M,2024-M04,5.47,2024-04-01
NZL,MMRT_RT_PT_A_PT,M,2024-M05,5.5,2024-05-01
NZL,MMRT_RT_PT_A_PT,M,2024-M06,5.52,2024-06-01
NZL,MMRT_RT_PT_A_PT,M,2024-M07,5.49,2024-07-01
NZL,MMRT_RT_PT_A_PT,M,2024-M08,5.45,2024-08-01
NZL,MMRT_RT_PT_A_PT,M,2024-M09,5.21,2024-09-01
NZL,MMRT_RT_PT_A_PT,M,2024-M10,4.77,2024-10-01
NZL,MMRT_RT_PT_A_PT,M,2024-M11,4.79,2024-11-01
NZL,MMRT_RT_PT_A_PT,M,2024-M12,4.33,2024-12-01
NZL,MMRT_RT_PT_A_PT,M,2025-M01,0,2025-01-01
NZL,MMRT_RT_PT_A_PT,M,2025-M02,4.13,2025-02-01
NZL,MMRT_RT_PT_A_PT,M,2025-M03,3.82,2025-03-01
NZL,MMRT_RT_PT_A_PT,M,2025-M04,3.48,2025-04-01
NZL,MMRT_RT_PT_A_PT,M,2025-M05,3.57,2025-05-01
NZL,MMRT_RT_PT_A_PT,M,2025-M06,3.16,2025-06-01
NZL,MMRT_RT_PT_A_PT,M,2025-M07,3.26,2025-07-01
NZL,MMRT_RT_PT_A_PT,M,2025-M08,3.24,2025-08-01
NZL,MMRT_RT_PT_A_PT,M,2025-M09,3.09,2025-09-01
NZL,MMRT_RT_PT_A_PT,M,2025-M10,2.73,2025-10-01
NZL,MMRT_RT_PT_A_PT,M,2025-M11,2.59,2025-11-01
NZL,MMRT_RT_PT_A_PT,M,2025-M12,2.38,2025-12-01
NZL,MMRT_RT_PT_A_PT,M,2026-M01,2.39,2026-01-01
NZL,MMRT_RT_PT_A_PT,M,2026-M02,2.34,2026-02-01
NZL,MMRT_RT_PT_A_PT,M,2026-M03,2.3,2026-03-01
NZL,MMRT_RT_PT_A_PT,M,2026-M04,2.33,2026-04-01
NZL,MMRT_RT_PT_A_PT,M,2026-M05,2.32,2026-05-01
OMN,MMRT_RT_PT_A_PT,M,2015-M01,0.13,2015-01-01
OMN,MMRT_RT_PT_A_PT,M,2015-M02,0.159,2015-02-01
OMN,MMRT_RT_PT_A_PT,M,2015-M03,0.139,2015-03-01
OMN,MMRT_RT_PT_A_PT,M,2015-M04,0.197,2015-04-01
OMN,MMRT_RT_PT_A_PT,M,2015-M05,0.146,2015-05-01
OMN,MMRT_RT_PT_A_PT,M,2015-M06,0.131,2015-06-01
OMN,MMRT_RT_PT_A_PT,M,2015-M07,0.122,2015-07-01
OMN,MMRT_RT_PT_A_PT,M,2015-M08,0.158,2015-08-01
OMN,MMRT_RT_PT_A_PT,M,2015-M09,0.217,2015-09-01
OMN,MMRT_RT_PT_A_PT,M,2015-M10,0.155,2015-10-01
OMN,MMRT_RT_PT_A_PT,M,2015-M11,0.153,2015-11-01
OMN,MMRT_RT_PT_A_PT,M,2015-M12,0.189,2015-12-01
OMN,MMRT_RT_PT_A_PT,M,2016-M01,0.271,2016-01-01
OMN,MMRT_RT_PT_A_PT,M,2016-M02,0.356,2016-02-01
OMN,MMRT_RT_PT_A_PT,M,2016-M03,0.578,2016-03-01
OMN,MMRT_RT_PT_A_PT,M,2016-M04,0.401,2016-04-01
OMN,MMRT_RT_PT_A_PT,M,2016-M05,0.385,2016-05-01
OMN,MMRT_RT_PT_A_PT,M,2016-M06,0.412,2016-06-01
OMN,MMRT_RT_PT_A_PT,M,2016-M07,0.3,2016-07-01
OMN,MMRT_RT_PT_A_PT,M,2016-M08,0.346,2016-08-01
OMN,MMRT_RT_PT_A_PT,M,2016-M09,0.403,2016-09-01
OMN,MMRT_RT_PT_A_PT,M,2016-M10,0.463,2016-10-01
OMN,MMRT_RT_PT_A_PT,M,2016-M11,0.475,2016-11-01
OMN,MMRT_RT_PT_A_PT,M,2016-M12,0.47,2016-12-01
OMN,MMRT_RT_PT_A_PT,M,2017-M01,0.37,2017-01-01
OMN,MMRT_RT_PT_A_PT,M,2017-M02,0.43,2017-02-01
OMN,MMRT_RT_PT_A_PT,M,2017-M03,0.443,2017-03-01
OMN,MMRT_RT_PT_A_PT,M,2017-M04,0.4375,2017-04-01
OMN,MMRT_RT_PT_A_PT,M,2017-M05,0.616,2017-05-01
OMN,MMRT_RT_PT_A_PT,M,2017-M06,0.978025214081827,2017-06-01
OMN,MMRT_RT_PT_A_PT,M,2017-M07,1.22524996702282,2017-07-01
OMN,MMRT_RT_PT_A_PT,M,2017-M08,1.2374062165059,2017-08-01
OMN,MMRT_RT_PT_A_PT,M,2017-M09,1.28071772897697,2017-09-01
OMN,MMRT_RT_PT_A_PT,M,2017-M10,1.146,2017-10-01
OMN,MMRT_RT_PT_A_PT,M,2017-M11,1.214,2017-11-01
OMN,MMRT_RT_PT_A_PT,M,2017-M12,1.26269576807731,2017-12-01
OMN,MMRT_RT_PT_A_PT,M,2018-M01,1.195,2018-01-01
OMN,MMRT_RT_PT_A_PT,M,2018-M02,1.356,2018-02-01
OMN,MMRT_RT_PT_A_PT,M,2018-M03,1.33,2018-03-01
OMN,MMRT_RT_PT_A_PT,M,2018-M04,1.714,2018-04-01
OMN,MMRT_RT_PT_A_PT,M,2018-M05,1.831,2018-05-01
OMN,MMRT_RT_PT_A_PT,M,2018-M06,1.896,2018-06-01
OMN,MMRT_RT_PT_A_PT,M,2018-M07,2.147,2018-07-01
